"incubation_time_days","alpha","FL_ppm","deltaH_ppm","F0_ppm","Ft_ppm","growth_rate_day","growth_rate_year","TG_days","TG_years","growth_rate_error_day","growth_rate_error_year","TG_error_days","TG_error_years","growth_rate_SNR","Detection_Limit"
620,0.56,3700,15.6,95,110.6,1.27774842135434e-05,0.00466378173794334,54247.5474025826,148.623417541322,2.49629359944035e-06,0.000911147163795729,10598.1586909627,29.0360512081171,5.11858229192591,"Above"
620,0.56,3700,156,95,251,0.000132572166843563,0.0483888408979004,5228.45177131237,14.3245254008558,2.61608105908143e-05,0.00954869586564723,1031.7439906818,2.82669586488164,5.0675863572099,"Above"
620,0.56,3700,1555,95,1650,0.00249085565989452,0.909162315861501,278.276735067538,0.762402013883665,0.00112496778831802,0.410613242736076,125.68065192607,0.344330553222111,2.21415731700078,"Above"
620,0.56,10000,1.56,95,96.56,4.57127267642226e-07,0.000166851452689413,1516311.16676777,4154.27716922676,2.23276436993597e-07,8.14958995026628e-05,740617.719952956,2029.08964370673,2.04736009673666,"Above"
620,0.56,10000,15.6,95,110.6,4.57711329554163e-06,0.00167064635287269,151437.627999095,414.897610956425,8.59352003948539e-07,0.000313663481441217,28432.380998958,77.8969342437205,5.32623799620036,"Above"
620,0.56,10000,156,95,251,4.63663590734358e-05,0.0169237210618041,14949.3554036047,40.9571380920678,8.5607905658291e-06,0.00312468855652762,2760.15419933473,7.56206629954719,5.4161305216962,"Above"
620,0.56,10000,1555,95,1650,0.000535389018163891,0.19541699162982,1294.66081119311,3.54701592107701,0.000115522138710505,0.0421655806293341,279.351986573473,0.765347908420475,4.63451442416213,"Above"
620,0.56,1e+05,1.56,95,96.56,4.50078550852334e-08,1.64278671061102e-05,15400582.3927246,42193.3764184235,2.19320398087181e-08,8.00519453018211e-06,7504605.2622378,20560.5623622953,2.05215089329459,"Above"
620,0.56,1e+05,15.6,95,110.6,4.50135078069929e-07,0.000164299303495524,1539864.8413094,4218.80778440931,8.30748961891686e-08,3.03223371090465e-05,284190.497629371,778.604103094168,5.41842480362459,"Above"
620,0.56,1e+05,156,95,251,4.50701393501299e-06,0.00164506008627974,153792.996994128,421.35067669624,8.07590095763604e-07,0.000294770384953715,27557.4255951133,75.4997961509953,5.58081873298788,"Above"
620,0.56,1e+05,1555,95,1650,4.54987226324403e-05,0.0166070337608407,15234.4316599723,41.7381689314309,8.25461225815372e-06,0.00301293347422611,2763.90894184687,7.57235326533389,5.51191518262989,"Above"
620,0.76,3700,1.56,95,96.56,9.26334796673456e-07,0.000338112200785811,748268.534280579,2050.0507788509,4.39199349587071e-07,0.000160307762599281,354773.516824231,971.982237874607,2.10914428162151,"Above"
620,0.76,3700,15.6,95,110.6,9.28737628981289e-06,0.00338989234578171,74633.261206423,204.474688236775,1.36159380381519e-06,0.000496981738392544,10941.753929864,29.9774080270247,6.82095957237,"Above"
620,0.76,3700,156,95,251,9.53718116561653e-05,0.0348107112545003,7267.84118413186,19.9118936551558,1.36655466152328e-05,0.00498792451455997,1041.38760467221,2.85311672512933,6.97899720673125,"Above"
620,0.76,3700,1555,95,1650,0.00136997689034595,0.500041564976273,505.955381761884,1.38617912811475,0.000300068062460158,0.109524842797958,110.82015482629,0.303616862537781,4.56555382506879,"Above"
620,0.76,10000,1.56,95,96.56,3.35295212736346e-07,0.000122382752648766,2067274.31299471,5663.7652410814,1.58448647450569e-07,5.78337563194575e-05,976920.654876406,2676.49494486687,2.11611281087741,"Above"
620,0.76,10000,15.6,95,110.6,3.35609286144802e-06,0.00122497389442853,206533.969462597,565.846491678347,4.7401079217156e-07,0.00017301393914262,29170.6262362069,79.9195239348134,7.08020348244168,"Above"
620,0.76,10000,156,95,251,3.38793799011147e-05,0.0123659736639069,20459.2640887486,56.0527783253385,4.57771941276775e-06,0.00167086758566023,2764.41808154006,7.57374816860291,7.40092977446836,"Above"
620,0.76,10000,1555,95,1650,0.000374481041174011,0.136685580028514,1850.95399859738,5.07110684547227,5.63279211261353e-05,0.0205596912110394,278.413001935259,0.762775347767833,6.64823117358503,"Above"
620,0.76,1e+05,1.56,95,96.56,3.31487370838915e-08,1.20992890356204e-05,20910213.8282299,57288.2570636435,1.56472811565514e-08,5.71125762214128e-06,9870300.45777878,27041.9190624076,2.11849820759515,"Above"
620,0.76,1e+05,15.6,95,110.6,3.3151803243296e-07,0.000121004081838031,2090827.98746434,5728.29585606669,4.61935889661916e-08,1.686065997266e-05,291335.128720241,798.178434849975,7.17671087811759,"Above"
620,0.76,1e+05,156,95,251,3.31825064914546e-06,0.00121116148693809,208889.337741394,572.299555455873,4.37879403184664e-07,0.000159825982162402,27565.2288549681,75.521174945118,7.57800121451723,"Above"
620,0.76,1e+05,1555,95,1650,3.33852991588942e-05,0.0121856341929964,20762.0479080021,56.8823230356223,4.44429033773198e-06,0.00162216597327217,2763.86826638575,7.57224182571438,7.5119527802793,"Above"
630,0.56,3700,1.56,95,96.56,1.25299339383918e-06,0.000457342588751301,553193.004821946,1515.59727348478,6.15516497766318e-07,0.000224663521684706,271748.77584433,744.517194094055,2.03567800113602,"Above"
630,0.56,3700,15.6,95,110.6,1.25746670038046e-05,0.00458975345638868,55122.5078445597,151.02056943715,2.45666989151273e-06,0.000896684510402146,10769.0967343654,29.5043746146996,5.11858229192591,"Above"
630,0.56,3700,156,95,251,0.000130467846734935,0.0476207640582512,5312.7816385916,14.5555661331277,2.57455596290554e-05,0.00939712926460521,1048.38502278957,2.87228773367005,5.0675863572099,"Above"
630,0.56,3700,1555,95,1650,0.00245131826846763,0.894731167990684,282.765069504111,0.774698820559208,0.00110711115675741,0.404095572216455,127.707759215201,0.349884271822467,2.21415731700078,"Above"
630,0.56,10000,1.56,95,96.56,4.49871279266953e-07,0.000164203016932438,1540767.79848983,4221.28163969816,2.19732366565127e-07,8.02023137962713e-05,752563.167048972,2061.81689602458,2.04736009673666,"Above"
630,0.56,10000,15.6,95,110.6,4.5044607035489e-06,0.00164412815679535,153880.170386177,421.589507907335,8.45711495949356e-07,0.000308684696021515,28890.9677892637,79.1533364089418,5.32623799620036,"Above"
630,0.56,10000,156,95,251,4.56303851198892e-05,0.0166550905687596,15190.4740391467,41.6177370935527,8.42490500129212e-06,0.00307509032547163,2804.67281545303,7.68403511083021,5.4161305216962,"Above"
630,0.56,10000,1555,95,1650,0.000526890779780338,0.192315134619823,1315.54243718009,3.60422585528793,0.000113688453969068,0.0414962856987098,283.857663776271,0.777692229524031,4.63451442416213,"Above"
630,0.56,1e+05,1.56,95,96.56,4.42934446870551e-08,1.61671073107751e-05,15648978.8829298,42873.9147477529,2.15839121927067e-08,7.87812795033795e-06,7625647.28259648,20892.1843358808,2.05215089329459,"Above"
630,0.56,1e+05,15.6,95,110.6,4.42990076830724e-07,0.000161691378043214,1564701.37100794,4286.85307125463,8.17562470433088e-08,2.98410301708077e-05,288774.215333071,791.162233789235,5.41842480362459,"Above"
630,0.56,1e+05,156,95,251,4.43547403128263e-06,0.00161894802141816,156273.52920371,428.146655352631,7.94771205354658e-07,0.00029009148995445,28001.9002014861,76.717534798592,5.58081873298788,"Above"
630,0.56,1e+05,1555,95,1650,4.47765206858936e-05,0.0163434300503512,15480.1482996492,42.4113652045185,8.12358666675446e-06,0.00296510913336538,2808.48811832827,7.69448799541992,5.51191518262989,"Above"
630,0.76,3700,1.56,95,96.56,9.11631069742131e-07,0.000332745340455878,760337.381607685,2083.11611399366,4.32227931339657e-07,0.000157763194938975,360495.670321396,987.659370743552,2.10914428162151,"Above"
630,0.76,3700,15.6,95,110.6,9.13995761854602e-06,0.0033360845307693,75837.0234839459,207.772667079304,1.33998120375463e-06,0.00048909313937044,11118.2338319586,30.4609146081057,6.82095957237,"Above"
630,0.76,3700,156,95,251,9.38579733759087e-05,0.0342581602822067,7385.06442903722,20.233053230239,1.34486331768958e-05,0.00490875110956695,1058.18417894111,2.89913473682496,6.97899720673125,"Above"
630,0.76,3700,1555,95,1650,0.00134823122541983,0.492104397278237,514.115952435463,1.40853685598757,0.000295305077341743,0.107786353229736,112.607576678327,0.308513908707745,4.56555382506879,"Above"
630,0.76,10000,1.56,95,96.56,3.29973066502436e-07,0.000120440169273389,2100617.44707527,5755.1162933569,1.55933589554528e-07,5.69157601874026e-05,992677.439632477,2719.66421817117,2.11611281087741,"Above"
630,0.76,10000,15.6,95,110.6,3.30282154618694e-06,0.00120552986435823,209865.162518445,574.97304799574,4.66486811343441e-07,0.000170267686140356,29641.1202077586,81.2085485144072,7.08020348244168,"Above"
630,0.76,10000,156,95,251,3.33416119661764e-05,0.0121696883676544,20789.2522192122,56.956855395102,4.50505719986668e-06,0.00164434587795134,2809.005469952,7.69590539712876,7.40092977446836,"Above"
630,0.76,10000,1555,95,1650,0.000368536897663313,0.134515967647109,1880.80809534895,5.15289889136698,5.54338271400061e-05,0.0202333469061022,282.903534224537,0.775078175957637,6.64823117358503,"Above"
630,0.76,1e+05,1.56,95,96.56,3.26225666539885e-08,1.19072368287058e-05,21247475.3415884,58212.2612098313,1.5398911614384e-08,5.62060273925015e-06,10029498.8522591,27478.0790472852,2.11849820759514,"Above"
630,0.76,1e+05,15.6,95,110.6,3.26255841441961e-07,0.000119083382126316,2124551.01952022,5820.68772471293,4.54603573952997e-08,1.65930304492844e-05,296034.082409277,811.052280573362,7.1767108781176,"Above"
630,0.76,1e+05,156,95,251,3.26558000392093e-06,0.00119193670143114,212258.52060819,581.530193447097,4.30928936467447e-07,0.000157289061810618,28009.8293203708,76.7392584119748,7.57800121451724,"Above"
630,0.76,1e+05,1555,95,1650,3.28553737754197e-05,0.0119922114280282,21096.9196484538,57.7997798587775,4.37374604665687e-06,0.00159641730702976,2808.44678681132,7.69437475838719,7.5119527802793,"Above"
640,0.56,3700,1.56,95,96.56,1.23341537206044e-06,0.000450196610802062,561973.846168326,1539.65437306391,6.05899052488719e-07,0.000221153154158382,276062.24847678,756.334927333643,2.03567800113602,"Above"
640,0.56,3700,15.6,95,110.6,1.23781878318702e-05,0.00451803855863261,55997.4682865368,153.417721332978,2.41828442445784e-06,0.000882673814927112,10940.034777768,29.9726980212821,5.11858229192591,"Above"
640,0.56,3700,156,95,251,0.000128429286629702,0.0468766896198411,5397.11150587083,14.7866068653995,2.53432852598514e-05,0.00925029911984575,1065.02605489734,2.91787960245846,5.0675863572099,"Above"
640,0.56,3700,1555,95,1650,0.00241301642052282,0.88075099349083,287.253403940684,0.786995627234751,0.00108981254493308,0.397781578900573,129.734866504331,0.355437990422824,2.21415731700079,"Above"
640,0.56,10000,1.56,95,96.56,4.42842040528407e-07,0.000161637344792868,1565224.43021189,4288.28611016956,2.16299048337547e-07,7.89491526432046e-05,764508.614144987,2094.54414834243,2.04736009673666,"Above"
640,0.56,10000,15.6,95,110.6,4.43407850505595e-06,0.00161843865434542,156322.712773259,428.281404858245,8.32497253825147e-07,0.000303861497646179,29349.5545795695,80.4097385741631,5.32623799620036,"Above"
640,0.56,10000,156,95,251,4.4917410352391e-05,0.0163948547786227,15431.5926746888,42.2783360950377,8.29326586064694e-06,0.00302704203913613,2849.19143157133,7.80600392211323,5.4161305216962,"Above"
640,0.56,10000,1555,95,1650,0.00051865811134627,0.189310210641389,1336.42406316708,3.66143578949885,0.000111912071875801,0.0408479062346675,288.363340979069,0.790036550627587,4.63451442416213,"Above"
640,0.56,1e+05,1.56,95,96.56,4.36013596138199e-08,1.59144962590442e-05,15897375.3731351,43554.4530770824,2.12466635646957e-08,7.75503220111392e-06,7746689.30295515,21223.8063094662,2.05215089329459,"Above"
640,0.56,1e+05,15.6,95,110.6,4.36068356880244e-07,0.000159164950261289,1589537.90070648,4354.89835809994,8.04788056832571e-08,2.93747640743888e-05,293357.93303677,803.720364484302,5.41842480362459,"Above"
640,0.56,1e+05,156,95,251,4.36616974954384e-06,0.0015936519585835,158754.061413293,434.942634009022,7.82352905270991e-07,0.000285558810423912,28446.3748078589,77.9352734461886,5.58081873298788,"Above"
640,0.56,1e+05,1555,95,1650,4.40768875501765e-05,0.0160880639558144,15725.8649393262,43.0845614776061,7.99665562508642e-06,0.00291877930315654,2853.06729480967,7.81662272550595,5.51191518262989,"Above"
640,0.76,3700,1.56,95,96.56,8.9738683427741e-07,0.000327546194511255,772406.228934792,2116.18144913642,4.25474369912475e-07,0.000155298145018053,366217.823818561,1003.3365036125,2.10914428162151,"Above"
640,0.76,3700,15.6,95,110.6,8.99714578075624e-06,0.00328395820997603,77040.7857614689,211.070645921833,1.31904399744597e-06,0.000481451059067777,11294.7137340532,30.9444211891868,6.82095957237,"Above"
640,0.76,3700,156,95,251,9.23914425419101e-05,0.0337228765277972,7502.28767394257,20.5542128053221,1.32384982835068e-05,0.00483205187347997,1074.98075321002,2.9451527485206,6.97899720673125,"Above"
640,0.76,3700,1555,95,1650,0.00132716511252264,0.484415266070764,522.276523109041,1.43089458386039,0.000290690935508278,0.106102191460521,114.394998530364,0.313410954877709,4.56555382506879,"Above"
640,0.76,10000,1.56,95,96.56,3.24817237338335e-07,0.000118558291628492,2133960.58115583,5846.46734563241,1.53497127217738e-07,5.60264514344745e-05,1008434.22438855,2762.83349147547,2.11611281087741,"Above"
640,0.76,10000,15.6,95,110.6,3.25121495952777e-06,0.00118669346022764,213196.355574293,584.099604313133,4.59197954916199e-07,0.000167607253544413,30111.6141793103,82.497573094001,7.08020348244168,"Above"
640,0.76,10000,156,95,251,3.28206492792049e-05,0.0119795369869098,21119.2403496759,57.8609324648656,4.43466568111876e-06,0.00161865297360835,2853.59285836393,7.81806262565461,7.40092977446836,"Above"
640,0.76,10000,1555,95,1650,0.000362778508637323,0.132414155652623,1910.66219210052,5.2346909372617,5.45676735909435e-05,0.0199172008606944,287.394066513816,0.78738100414744,6.64823117358503,"Above"
640,0.76,1e+05,1.56,95,96.56,3.21128390500199e-08,1.17211862532573e-05,21584736.854947,59136.2653560191,1.51583036204092e-08,5.53278082144936e-06,10188697.2467394,27914.2390321627,2.11849820759515,"Above"
640,0.76,1e+05,15.6,95,110.6,3.2115809391943e-07,0.000117222704280592,2158274.0515761,5913.07959335916,4.47500393109982e-08,1.63337643485143e-05,300733.036098313,823.926126296748,7.17671087811759,"Above"
640,0.76,1e+05,156,95,251,3.21455531635967e-06,0.00117331269047128,215627.703474987,590.760831438321,4.24195671835143e-07,0.000154831420219827,28454.4297857735,77.9573418788315,7.57800121451724,"Above"
640,0.76,1e+05,1555,95,1650,3.23420085601788e-05,0.0118048331244652,21431.7913889054,58.7172366819327,4.30540626467786e-06,0.00157147328660742,2853.0253072369,7.81650769106,7.5119527802793,"Above"
650,0.56,3700,1.56,95,96.56,1.21443975095182e-06,0.000443270509097415,570754.687514707,1563.71147264303,5.96577528604277e-07,0.000217750797940561,280375.721109229,768.152660573231,2.03567800113602,"Above"
650,0.56,3700,15.6,95,110.6,1.21877541729183e-05,0.00444853027311518,56872.428728514,155.814873228805,2.38108004869695e-06,0.000869094217774388,11110.9728211706,30.4410214278647,5.11858229192591,"Above"
650,0.56,3700,156,95,251,0.000126453451450783,0.0461555097795358,5481.44137315007,15.0176475976714,2.4953388563546e-05,0.00910798682569428,1081.66708700511,2.96347147124688,5.0675863572099,"Above"
650,0.56,3700,1555,95,1650,0.00237589309097632,0.867200978206355,291.741738377257,0.799292433910294,0.00107304619808795,0.391661862302103,131.761973793461,0.360991709023181,2.21415731700078,"Above"
650,0.56,10000,1.56,95,96.56,4.36029086058739e-07,0.00015915061641144,1589681.06193395,4355.29058064096,2.12971370670815e-07,7.77345502948476e-05,776454.061241003,2127.27140066028,2.04736009673666,"Above"
650,0.56,10000,15.6,95,110.6,4.36586191267048e-06,0.00159353959812472,158765.255160342,434.973301809155,8.19689603766299e-07,0.000299186705374699,29808.1413698753,81.6661407393843,5.32623799620036,"Above"
650,0.56,10000,156,95,251,4.42263732700465e-05,0.016142626243567,15672.7113102308,42.9389350965227,8.16567715509852e-06,0.00298047216161096,2893.71004768963,7.92797273339625,5.4161305216962,"Above"
650,0.56,10000,1555,95,1650,0.000510678755787097,0.18639774586229,1357.30568915406,3.71864572370977,0.000110190347693097,0.0402194769079803,292.869018181867,0.802380871731143,4.63451442416213,"Above"
650,0.56,1e+05,1.56,95,96.56,4.29305694659149e-08,1.5669657855059e-05,16145771.8633403,44234.9914064118,2.09197918175465e-08,7.63572401340448e-06,7867731.32331382,21555.4282830516,2.05215089329459,"Above"
650,0.56,1e+05,15.6,95,110.6,4.2935961292824e-07,0.000156716258718808,1614374.43040502,4422.94364494525,7.9240670211207e-08,2.89228446270905e-05,297941.65074047,816.278495179369,5.41842480362459,"Above"
650,0.56,1e+05,156,95,251,4.29899790724316e-06,0.00156913423614375,161234.593622876,441.738612665413,7.70316706728361e-07,0.000281165597955852,28890.8494142317,79.1530120937854,5.58081873298788,"Above"
650,0.56,1e+05,1555,95,1650,4.33987815878661e-05,0.0158405552795711,15971.5815790032,43.7577577506937,7.87363015393124e-06,0.0028738750061849,2897.64647129107,7.93875745559198,5.51191518262989,"Above"
650,0.76,3700,1.56,95,96.56,8.83580882980835e-07,0.000322507022288005,784475.076261898,2149.24678427917,4.1892861037536e-07,0.000152908942787006,371939.977315726,1019.01363648144,2.10914428162151,"Above"
650,0.76,3700,15.6,95,110.6,8.85872815335999e-06,0.0032334357759764,78244.5480389918,214.368624764361,1.29875101286987e-06,0.000474044119697504,11471.1936361478,31.4279277702678,6.82095957237,"Above"
650,0.76,3700,156,95,251,9.0970035733573e-05,0.0332040630427542,7619.51091884792,20.8753723804053,1.30348290791451e-05,0.00475771261388797,1091.77732747892,2.99117076021623,6.97899720673125,"Above"
650,0.76,3700,1555,95,1650,0.0013067471877146,0.47696272351583,530.43709378262,1.45325231173321,0.000286218767269689,0.104469850053436,116.182420382401,0.318308001047674,4.56555382506879,"Above"
650,0.76,10000,1.56,95,96.56,3.19820049071592e-07,0.000116734317911131,2167303.71523639,5937.81839790792,1.5113563295285e-07,5.51645060277903e-05,1024191.00914462,2806.00276477978,2.11611281087741,"Above"
